review,rating
"it works but I would not buy it again or recommend it to someone.it doesn't update the temperature as the water temperature changes you have to take it out of the water, and shake all the water out of It. then you can put it back in the water to get you reading at that time.",0
Perfect for keeping little legs warm. I need to order some in every color!  I was pleased with this purchase and the price.,1
"I bought this for my son and he loves it!  I set out to compare prices and I found the best price here. Great deal for an awesome item!  It was simple to put together, the toys keep Ryder entertained. In the end, he and I are most pleased with this product!",1
"They were cute but could have found similar in the store, but the set is still cute for a baby girl.",1
I received a free sample from VIPU program for evaluation. This case is great. Very light but strong and nice color.,1
"We had previously used a bunch of smaller mats, but this one has become the one that's taken over for everyday use. It's nice and large and gives a 6 month old baby enough room to start crawling. It's super easy to wash - just throw it in the washing machine and hang dry. We liked it so much we recommended it to my sister and her kid loves it too. This purchase is a no-brainer. I'd put it on my list of &#34;must-have&#34; things to have for a new baby.",1
These are waterproof and wash easily in the sink in between washes in the laundry.  Not unreasonably sturdy - the stitching may tear a little on the pocket if you are using and scrubbing it and hanging it up to dry three or four times a day - but all in all a quite good version of this kind of bib.,0
"I had high hopes for this product, but baby wriggled one arm halfway out as soon as I put it on him, and then screamed because his arm was twisted up behind his back. I tried again later, hoping that first time was maybe a fluke, but he did it again immediately. This would probably work a lot better for a less active baby.",0
"My husband and I are very pleased with the outcome of using Happi Tummi Colic and Gas Relief Waistband. It relieves our newborn stomach discomfort, calms her down and even helped her poop when we first started using it. I would recommend this product to everyone with a newborn - sooner or later you'll need something to calm your baby's upset tummy and this is one efficient way to do it.",1
"Keeps my daughters milk cold and is very easy to clean! It comes apart so easily and we love it, it is her favorite sippy cup so I want like 5 more!!!",1
"These bumpers are safe and keep legs, arms, and pacifiers in the crib. They also protect against hard head bumps. The bumpers have breathing holes and are breathable if the baby rolls into them. They are sturdy and can be put on tightly. As the baby gets bigger and stronger they may be able to pull them down (but unlikely if on tight enough and safe even if that does happen). Gives me piece of mind more then traditional bumpers. A little difficult to put on at first and need to be washed before use.",1
"I use this as a changing pad and I've loved it! It is comfortable, lays flat even after washing, folds easily and compactly and is cute. I love that I can just throw it in the washing machine. It's held up great!",1
"I purchased this wonderful blanket for my baby.  My plan was to carry it along with me whenever I would visit family and friends at their homes.  I could then lay my baby down or interact with my child on a clean surface.  The blanket is 16.0 x 4.0 x 11.0 inches, which will accommodate adults well.  I was pleased when I received the blanket to have discovered the excellent craftsmanship that was put into the creation of the piece.  The quality is absolutely top notch!  The surface material also seems like it could be easily cleaned if a spill should occur.  The only slight con I have of the Essentials blanket is that it is a bit on the heavy side.  This is only a negative if one is expecting to carry it for a long period of time.  Otherwise I adore this blanket and highly recommend it!",1
"We bought this for our daughter and a nice blue for our son. We moved to Germany recently and our 8 year old needs to be in a booster until she is 12~ This fit the bill. It's pink and girly, which she likes. It's reasonably comfortable, and for the price you can't beat it. The cup holder held her hot chocolate in tact on a long journey without spilling. This is important cause some cup holders are worthless. I like that it slides back in when not being used. I will say this seat is a little harder than my sons evenflo brand booster - a little less cushion on the Cosco brand. Again, the price can't be beat here on Amazon.I might mention we aren't using the backs right now since we take short trips so I can't say yet if it's comfortable to sleep in with enough head support, but by looking I imagine it would.Overall worth a buy that will last for years!",1
"Despite all the reviews I read I bought this item anyways. At first I loved it. I put a tiny bit of bleach in it so it didn't mildew. The darn thing deflated after just having it for about a week. The thing was barley played with. I thing I put my son by it twice to encourage tummy time. Which worked great, but when I brought it put for a 3rd time my son padded down and I noticed his hands were wet and the sides were all deflated. I don't know where it was leaking from, but clearly it was. Waste of money.. Which is too bad because I was really looking forward to having it.",0
"I originally bought a Skip Hop Duo because it was recommended by Baby Bargains - and quickly fell out of love with it.  The stroller clips I thought were so nifty just threw off the center of gravity and tipped over my stroller.  When I put the bag over my shoulder, it would slip off - which is so frustrating when your hands are full with your baby.  In addition, every time I went to throw it over my shoulder cross body style and then picked up my baby - things would drop out of it one-by-one (especially on the airplane: Argh!) because it didn't have a full secure closure.  In addition, I felt like I was digging to the bottom of the bag to find the items I needed.  Functionality is essential to me - and this wasn't cutting it.This started my search for the perfect diaper bag.  This one has it all: Ju-Ju-Be BFF.",0
nice fit and exactly like the picture soft a cute good quality my grandson is 9 months fits great he has a big head to it fits great perfect i like,1
"This is a fine carrier for the price at around 2/3 the cost of a Bjorn, but there are a number of difficult aspects that make it inferior.  Just spring for the Bjorn.This product is advertised as being able to put it on yourself, but it's necessarily a two-man job both to put it on and to remove it.  Once it's on, however, it's quite stable if a little tight.If you've ever used a Bjorn, you'd probably chuckle watching someone try to strap the Infantino on.  A Bjorn is elegant.  You put on the shoulder straps and then attach the carrier to them.  With the Infantino, it's awkward.  You put on one shoulder, clip the waistband around your back, slide the baby in, put on the other shoulder and then attempt to attach the side clips.  There's also another clip on the back at your shoulder blades that locks the shoulder straps in place.  My wife and I could not do it by ourselves -- with or without balancing a baby at the same time.  You have to be in the circus to perform those maneuvers by yourself.I seriously question whether the Infantino could comfortably support a 35 lb baby.  Sure, the thing ain't going to fail on you and drop your kid to the ground, but our 8 lb babies are already pressed fairly tight to our chests and there's not much adjusting room left.Other elements that make it inferior to a Bjorn are the fact that you can't place your baby facing forward and the fact that your baby must straddle your stomach (where as the legs hang down in a Bjorn), which must lead to some hip stress for the child.Overall this is a very average carrier that should definitely cost under $35.",0
"Our stroller is the coolest color, green, for our son! Its light weight and we havent had an issue with it, such as banging our feet on the wheels or back bar. I love how our son has grown with it. I dont particularly like how the shade fits on it but we dont use it that much.",1
"This quit working after three weeks. One hour it worked, still in the same place, tried to turn it on and nothing. Changed Batteries and nothing.Cute when it did work and my baby loved it. Was so sad it quit  working.",0
"ProsMachine washableBaby may face you or face out when in frontBaby may be carried on your backGood priceVery adjustable-- I am 4'11"" and just over 100 pounds, while my husband is 6'1"" and about 175 pounds.Easily adjustableEasy to get baby in and out once you get the hang of itComfier than most around this priceConsI can't find a height restriction for this product-- My six month old seems too tall for itMy back always hurts after carrying my daughter in this and she doesn't even weigh 14 poundsIt rides up in the back and doesn't stay where it should",1
"There were only a few people that used the cards, but I thought it was a great gesture.  I liked the product!",1
We have three different baby gates in our house. This is definitely my favorite. It feels secure and is very aesthetically pleasing. Being able to have a stop point on either side to keep it open is a nice feature.,1
"My son loves these....I keep them everywhere so that he does not chew on clothing or toys. Thay last forever, even with a 7yo chewing on them.",1
"This is the second pair I bought, the first one lasted about 5 months but my wife wasn't using them that much. In a trip in vegas we start using them and one of them broke. So I order more (thanks amazon prime) and got them next day. I did it because we needed them too much but they didn't lasted much after the 3rd or 4rd day of use one of them broke again and it was carrying a small bag with a T-Shirt, I don't know if it was defective because it wasn't that much weight.So If you want them for carrying small and light things they are excellent but do not put more than 1 thing on them.",0
"I have a 10 month old who won't sit still for a diaper change, much less to have his temperature taken. I had tried the rectal thermometer, the digital under-the-arm, and the ear thermometer and I couldn't get him to sit still long enough for a reading on any of those. The Temporal Artery Thermometer works in seconds-- and he seems to actually get a kick out of it. I usually do 3 quick readings to make sure that it is accurate and that has worked out well. I would absolutely recommend it for ease of use and price.",1
I search long and hard for an outlet cover that would fit our child monitor plug in and still leave room for me to plug in another item. This product did the trick and is safe to leave in my daughter's room when she's playing.  It may be bulky a little...but it has to be to enclose the big monitor plug ins. I am very happy I bought this product.,1
This is my daughters new favorite. The toy is put together beautifully with bright colors and different textures on each wing.,1
"I got these for my twins to use at about 6 months.  The velcro in the back holds tight, the length around the neck is a little snug on them now, and they are 10 months.  One of the bibs looks like the inside waterproof part melted and was all scrunched up and not fixable so I threw it out.Other than that, the colors are great!  The terry fabric is great, and the waterproof liner that is inbetween is so nice for keeping their shirts dry.  Really good bibs over all, I gave it 4 stars because one melted, and the necks are a little tight.",1
Keeps food piping hot and doesn't leak. Fits perfectly into lunch boxes and at 10 ounces is the perfect size. I also like the attractive design.,1
great diaper! SO soft! zero leaks with my heavy wetter! Lots of room to grow in this diaper! LOVE it!!,1
It is small as it should be for little babies that are eating solids for the first time. My baby is really happy with these spoons.,1
"The only pacifier my daughter will use, and now it's not carried in any stores near me, so I had to order off of amazon.",1
This changing pad is so soft and fits great on our contoured changing pad.  We've received lots of compliments and it doesn't shrink or get wrinkled after a wash.  Not sure why it's called Handsome puppy as it doesn't seem to have anything to do with puppies but my husband and I love it nonetheless.,1
"It works well as stated . Satisfied with it . Im using pump in style , fit well to the holes. It a great replacement to grab at such a low price",1
I wanted to get a swing that:- Plugged in or used battery- Had music (especially either classical or nature)- Had a mobile- Was upholstered for comfort- Had good reviews... so I read everything I could find and decided on this one b/c the only two negatives I could find were that it wasn't blue it was purple. (It is actually mostly cream with accents in a shade between light blue and lavender) and that it was noisy to run. You can hear the engine when running it if you don't turn on the sound but it is not that bad and I am picky. I get annoyed listening to my dishwasher or washing machine. My six week old son likes it most of the time and it helps me to get a few things done around the house.BTW VERY few swings can be plugged in or use a battery. I didn't want to be stuck at home with a swing that didn't work b/c I needed to ruplun to the store to get batteries.,1
My son loved these cups. They came in fun colors.I loved the storage idea of the cups. After use i can stack multiple cups onto one another to take up much less room in the cabinets.They do not leak and have easy handles to hold onto.The one downside is the plastic on the zippy part is not a strong plastic and it does disform when your kid while chew on the lip.,1
My son is small in the waist so jeans tend to fall down on him. This made them stay up and not have to be bothered with when changing his diaper.,1
"When you are a mother of twins (or two small children for that matter) you become accustomed to lugging around huge pieces of baby equipment - it's part of the job. With that being said, this jogger, by far, is the easiest to cart around - not too heavy, not too many parts and it is nice and sturdy (not to mention that my 6 mo old boys love it!). It's great for moms like myself to have - no more excuses on why I can't run any more! Handles great - it's no different than other joggers so steering can be cumbersome but it's a nice smooth ride and as long as you don't need to make a series of sharp turns - you'll love it!",1
"I love it!  It definitely covers my playpen and the stroller very well!  There are no bugs that have been able to penetrate it.  The best part is that I can still see my little one, and she can see me, too!  It is very compactable when not in use.  VERY easy to use.",1
My 5 month old loves this.  He plays on it everyday.  The only thing is that it doesn't have great space for him to roll over on.  He's starting to try to roll.  We have another mat that gives him plenty of room for that.  We still love this product though and would buy it again.,1
What baby doesn't like keys?  I got these to keep in the diaper bag and the baby has enjoyed them when we are on the go.,1
"This works great for our small space. I normally don't even use the try, I just put the baby in it and pull it close to the dining table when we all eat together.  Been using it since before she could sit. At 4 months.  I also got one for my Mother's house, so when we go there, she is set. You can order additional chair covers for when in the wash. As many people said, the only thing is that it is hard to clean the straps and they do get food on them right away.",1
"This rattle is my 7 1/2 month old son's favorite toy.  He will choose this over any of his other toys, even ones with lights and sound.  The rattle is brightly colored (and as red, white, and black are the colors that babies react to most, that is a plus).  He loves the little rings around it as well.  I love this toy due to the fact that at 7 1/2 months he is not aware that he can hurt himself when he is flinging his arms around.  This rattle is soft and does not hurt him if he hits himself with it while he is playing like some of his plastic ones do.  I would definitely recommend this to any parent.  We originally bought this because he is fascinated by the Cat in the Hat on TV.  Even if your child is not a fan of the show, he will be a fan of this toy.  It is worth the price for sure.",1
"The bassinet had no hardware with it and we had to contact the manufacturer to obtain that - there was no cost, just inconvenience. The price versus quality rates this as 3 stars in my opinion.  The canopy stay crooked - flimsy materials.  The sheet is too coarse feeling for a newborn baby.  It will suffice for one baby for a couple of months, but if this would be needed for more children, I would have returned it.",0
It looks great!This will be a gift for our new grand baby.Her mom will save all her important items in it.,1
I purchased this clip for my daughter over a year ago and with the arrival of #2 I decided to purchase another one.  I purchased the same brand but not the same color.  I am sad to say I am very disappointed in the quality of this clip.  There are strings (which is really plastic thread - kinda like fishing line) all over it.  I started to cut them off when I noticed that sections of the fabric and label are not entirely sewn on.  I can fit my finger in between the 2 pieces of fabric in one area.  This is nothing I can't fix but disappointed in the quality and wanted to make others aware.,0
"It fits the opening I needed it for, however, the actual gate portion is very narrow.  It is difficult to walk through, if you are carrying anything large.  It is very sturdy and fits firmly in the doorway.",0
Just as advertised.  Sturdy and safe.  High quality.  Easy set up.Bucket is for small children and gives them good support.  A child would not fit in the bucket before he/she would get anywhere close to the weight limit of this swing. If you want something for a 3-4 year old you should probably look at larger bucket swings,1
"I love the bumper, it was a the perfect fit and the colors are absolutely perfect mix. I am so glad I decided to go with the Dena Happi Tree theme. 100% happy with my purchase!",1
I used these on my son until he was around 4 months old..  They are awesome and helped him sleep!  Get them if you have a new baby...you won't regret it.  (NOTE: I did stop using them at 4 months b/c my son was breaking out of them.  But I felt it was time to stop swaddling anyway so it wasn't a big deal to me.),1
"The pleats on this are very poorly sewn. It also ended up being not quite long enough even though the measurements indicated that it should in fact fit my window... Plus the bows are uneven on the ends and are fixed so that you cannot untie and retie them. I will have to return this. So sad because I really wanted the full set, but I worry about the quality on that as well.",0
"This seat is perfect! I have a boy and was having a rough time finding a over the toilet seat for him and this is the one. It has handles for holding on, the shield is right size and the no slip grip on the bottom keeps the seat steady at all times. I would recommend this seat to anyone it's so affordable and I'm glad I bought it!",1
"good clock overall. though I wish that you can also set up the picture and alarm for sleep. I got this clock to serve as a reminder for my daughter to go to sleep, hoping I can set up the alarm and the picture of a sleeping kid at a certain time so my child can go to bed early. Unfortunately, you can only set the alarm for wake up mode because when the alarm goes off, it only lights up the scooter girl playing. but overall, still very useful",0
"After using this thermometer on my 1 year old for about year, I find that it is impossible to get a consistent reading because she moves around so much.  Three different attempts can yield over a degree variance between them.  Even when using it on myself it bounces about by .2 degrees or so between readings.  I wouldn't recommend this for a small child, especially if they don't like to hold still.",0
"This is wonderfual to have in our van.  It has a larger sized mirror so I can view my baby.  He loves to watch the lights when it is on.  The music can be slightly annoying after a few minutes, but the nice thing is that you can just do the lights without music!",1
"During my cloth diaper trial period, GroVia definitely stood out above the rest. I really like that you only need 2 to 3 covers per day, while just snapping in new inserts with each diaper change. I started cloth diapering when my youngest was 8 months old. Not only did the GroVia fit him (and he is really tiny and petite) but it also fit my very chunky 2.5 year old. The covers dry easily and are not as bulky as other cloth diapers. My son has also had way less diaper rashes with GroVia! Being a hybrid diaper, there are so many options for diapering as your needs may change. I look forward to continuing our cloth diaper experience with GroVia for my current and future children!",1
"I bought the co sleeper when I was still pregnant and was hoping it would help me through the long nights with a new baby.  It didnt.  I have to agree with the previous review about the mattress.  It's as thin and hard as a rock and my daughter wont sleep on it, no matter how tired she is. She's more comfortable in her car seat!  It's also very difficult to get the side rail down. My husband nearly broke it trying to lower it and it seemed like with the side rail down the mattress slanted towards the front, making it even more uncomfortable for my daughter.A waste of $165 in my opinion.",0
"I just bought this and used it for the first time after six weeks of using the Medela Pump In Style. It is quicker, more comfortable, and got twice as much milk out than my other pump normally does. I did ten minutes on each side and had a full ounce more output than I did doing 15 minutes with the PIS. This was bought for travel and backup but I may end up using it all the time!",1
"I use one in the car seat, and one on the changing table.",1
"I loved this product at first (for maybe the first 2 weeks) until my son (now 11 months old) started wripping it off of the table edges. ONce it's ripped off, it does not stay back on well. I am looking into ordering mroe tape to try and restick them to the tables.",0
"I am a HUGE Disney fan. This quote was perfect for my childrens' playroom. I had a 1/2 of a wall of bare space next to a window, and didn't know what I wanted to put there. I have many different quotes all around the house so I have become a pro to these! I found this one on Amazon for a great price, and decided this would be perfect. It was so easy to apply to the wall - step by step directions were included. I have had absolutely no problems with it. It is on there and not going anywhere. I know from past experience that these vynl letters are easy to pick off when you are re-painting so I am not worried about that at all. I would definitely recommend this quote :) I love it.",1
"I have a 5 month old baby and this swing is her Kryptonite. She can't resist falling asleep to the gentle natures sounds and the smooth rocking. I got this swing from the my coworkers and I was so excited to get it. It took awhile for her to be able to use it (she was too small). But now, when I can't get her to nap in her crib, I put her in her swing and she goes right out. She loves the toys, and she will stay in it for a long time. I have recommended this swing to everyone I know. It's a definite MUST!",1
"I received this set as a gift in August and we had no problems with them until just this past month. The nipple now detaches very easily from the bottle cap and will let the milk drain out and soak my baby...at random. There is no breakdown or wear-and-tear to be seen, so I can only imagine it is poor engineering or cheap material. On another note - my baby had more gas than ever whenever we used these Ventaire bottles. I am definitely going to stop trying to get these to work, and move on and purchase another bottle type.It is 4 am and I've had two of the Ventaire bottles leak during a frustrating middle-of-the-night crying baby session. One soaked through two layers of clothes and so a clothes-change and sponge bath was added to this wonderful night.I will be doing whatever I can to contact Playtex and let them know how frustrating their product is...it's not like I can get my money back, but I will definitely be spreading the word about my disappointing experience with these bottles, and I will not be purchasing Playtex items in the near future.",0
"We have been using these car seats for awhile now.  We have two of them, one for our 2-year-old and one for our 4-year-old.  We love the RECLINE feature -- in fact, we use it so much, I don't know what we did before without it.  Well, wait, yes I do -- their poor little heads bobbed around and they got no quality sleep and woke up with stiff necks!Anyway, I just wanted to say that yes, they are big and heavy.  But I guess it depends on what your needs are.  We drive a minivan, so room isn't an issue like it is in a smaller car.  We don't fly, so don't need it for a plane.  And we don't have a need to move them often.  They are nice and secure -- the tightest fitting car seats we have ever owned -- and are very easy to install and remove.But, I will also mention that they are the most expensive car seats we have ever owned.  So, we do not have Britax experience to compare them to.",1
"I'm 8 month pregnant and decided to let my baby sleep in a Pack n Play since I have a small 1-bedroom apartment.  I really don't like the board that comes with my Graco Cuddle Cove PNP.  It's a thin board with some cushion that is too soft.  Since it's thin and fold-able, it does not stay well at the bottom of the bassinet and seems kind of bouncy because of its light weight.  After lots of research I decided to give this mattress a try.The mattress just arrived today and I'm very pleased with it. It measures 38x26 (The other Dream on Me mattress measures 38x24. That's probably why some reviewers stated that the mattress didn't fit their PNP. They didn't get the right one). The rounded corners of this mattress make it a perfect fit to the PNP, even better than the original board.  The mattress is made of polyurethane foam covered with plastic-like cover which makes it water-proof and very easy to clean.  There's no odor at all and although it says ""extra-firm"", it really is not that firm.  It's soft enough but provides sufficient support in my opinion. I'd give it 5 stars if it's a bit firmer.I also bought theAmerican Baby Company 100% Organic Cotton Interlock Fitted Pack N Play Sheet, Natural, which is very soft and comfortable, but too thin, stretchy and easily wrinkled. To make the mattress safer and free from hazards, I added a layer of cotton bath towel and usedThe ORIGINAL Bed Band. Adjustable Fastener/Holder/Strap/Suspender/Gripper for Your Sheets. Patent Pending.to make the cover more absorbent and tightly fitting (see photos).  I'm finally satisfied with my bassinet and can't wait to see my baby sleep in it.",1
"Pros: stays on when moving around, nice positioning for baby, adjustable strapCons: the back rest hurt my back a little bit, takes a little longer to get on than a simple Boppy",1
This clock has worked wonderfully in teaching our 21-month old when it's sleep time and when it's time to get up! Every morning and night we visually and verbally confirm the bunny's status and reinforce morning/wake up and nighttime/ bedtime. This is a great product as far as I'm concerned!,1
"This is a wonderful nursing cover that goes with me and baby everywhere.  I love the lightweight, adorable fabric and the wiring around the neck that allows me to look in at baby.  I can't believe I survived 2 previous nursing babies without this.",1
"This mobile is great and really does entertain the baby with the lights and movement. The one drawback to the one we received is the red unit does not seem to light as well as the others do. It ocassionally works as expected, but more often the not it simply light a the onset and then dims, never to be seen again....With the exception of the red unit the mobile is very entertaining and effective.",1
The RECARO Performance BOOSTER  was as advertised and is very safe but it is also very difficult and time consuming to get it buckled into the car. Which is why I only gave it two stars.,0
Attractive but the fabric is heavy and feels almost suede like. Every piece of lint/fuzz/hair seems to stick to it.,0
Covers the rail...keeps my baby from chewing paint chips.  Love the waterproof backing feature.  It's hard to buy things like this online without trying it on the crib but this fit PERFECTLY.  Make sure you measure your crib to make sure if this will be too big for it!,1
This brand is the only shoe I can actually keep on my baby's feet.  They fit nice and baby rarely tries to pull them off.,1
"When we started transitioning our daughter from a bottle to a sippy cup at 12 months old, we tried several brands. Our daughter seemed to do much better with the straw cups than the hard plastic lids. We like these cups because the straw folds down to keep it clean and prevent spills when not being used. The cups come in cute bright colors and are easy to clean. I am giving 4 stars only because a couple of the straws have had one of its ends get a little warped in the dishwasher. I would still recommended because the cups do not leak and are very easy for our daughter to use.",1
Big mirror that makes it easy to watch a baby in rear facingcarseats. Looks little big in small cars but who cares,1
"We purchased this carrier after returning the Ergobaby Original Collection Bundle of Joy Carrier as the Ergobaby carrier only allows baby to face inward. We wanted the comfort of the Ergobaby carrier design but the positioning options of the Babybjorn and this carrier does the trick. The other versions of the Babybjorn carriers are okay to wear for a short period of time however extensive/prolonged wearing is awful on the low back, I was very happy that Babybjorn created this comfort carrier as I can wear it for hours without any discomfort and baby loves it as well.",1
"I bought one of these in the past without problems, bought this one online expecting no problems as well but unfortunately the speaker is defective and does not play properly.  The baby loves it but I would have loved if it was fully functional.",0
"Though not very easy on the eye, it's very effective. Only down side is that if you have small hands like me it's hard to use. It also works better/easier to use on larger knobs. I'm just happy it works effectively!",0
The only issue I have is you need to make sure the pads stay moist.  They seem to dry up fairly quickly,1
"Sounds good and does exactly what we need it to do. Small, good noise quality, and portable. Not sure I could ask more from this device. My son seems to sleep much better with it! Love the night time crickets!",1
"I bought this to try with my cloth wipes. I did not like it at all. I made up the first batch and threw it away, I didnt even put it on my wipes. It was way too oily for me, I didnt want to put it on my kids! I also didnt like the smell at all. I just threw the bottle away. I think it's really just a matter of preference, but I went back to using my lil outlaw's rump solution.",0
These were exactly what I was looking for. They are just as pictured about the size of a softball. The stickers peel off the paper easily and stick well to clothing. I was able to re-apply the sticker a few times until it was where I wanted on her onesie without losing the stickynessIt's a throw way item that serves its purpose. I'd order again.,1
"I love this video monitor! I really like the music settings, and the picture for the video comes through perfectly clear. The base allows for easy positioning also. The only thing I don't like is the nightlight, which is orange. Otherwise, it's really perfect!",1
I purchased this shade after trying several others that had major suction cup issues.  I haven't had a single problem getting it to stick and stay on the window.  The suction cup at the bottom that holds the shade down is reliable and easy to stick/remove and it rolls up with the press of a button.  The only reason I gave it 4 stars is because I wish it were wider...it still lets in sun on either side at certain times of the day.,1
"Cute and easy to wash. Great for my two-year old. The length won't work for too many more years, but it's great now.",1
"My kids and I love the Yummi Pouches. I have refused to buy the pre filled ones with applesauce because I make my own. Now I can use the Yummi Pouch and my kids think its fun to eat this way too. It is super easy to fill, I just use a scoop. The open part on the bottom makes them stand easily for filling as well and I love that they are dishwasher safe. The caps are easy to get off and I like that you can just order them separate in case they are lost.",1
"We love this bathtub.  We have the green one and the fuschia one for our boy/girl twins.  Since we only have a shower and no tub in our house, these tubs have been a lifesaver since the kids grew out of the infant tub.  They're easy to clean and very portable since they're so light when empty.  The kids love them.  They're the perfect size for toddlers.  And the styling is cool.  We have a pretty modern style bathroom and they ""go"" very well, not really ""babyish"".  We've had the first tub for almost a year now and it looks just as good as the one we orderd a few months ago, so they're quite durable.  I definitely recommend these tubs.",1
We bought this potty seat to take on long car rides and for camping. I simply bought a round wash basin (from the dollar store) and small waste paper garbage bags. And now we have our own portable potty anytime/anywhere.Just line the basin with the bags and place seat on top. I've even used it myself. When finished just tie a knot in bag and throw out. Simple. :),0
"We use both cloth diapers and disposables.  These covers are fab.  I actually got more leaks with the Costco/Kirkland brand diapers, actually we never had any leaks with the Bummis diaper cover at all.  My only complaint is that they were a little bulky.  My little boy looked like he had a humongous tush wearing these, but since these were the only covers I tried, I have nothing to compare them to.  They were pretty easy to keep clean.  I only bought 2 just to try them and would rinse off with soap and water and it would be dry by the next time I changed him.  Basically you don't need too many.",1
"I proudly boasted in a previous review that my cups didn't leak, we bought green and pink ones originally and still have no problems with them, but this darn purple one leaks when you just look at it! Cleaning them isn't a problem, we just put water in them anyway so nothing sticky leaks out and we use room temp water but it still leaks!",0
With very little usem the qater proof backing has peeled and leaks. They are unfit for use. I am very disappointed in this product.,0
"i bought this very expensive suction cup to keep my kids in the house.  i have a huge sliding glass door and there is no other way to childproof once they can unlock the doors.  my kids are 4 and 3 and still have not figured this one out, as long as it is above thier reach.  It has been banged, stepped on, chewed on, thrown by hubby (he hates it because he never remembers that it is there) and is still going strong.  If you have kids who are older than child-proof age, but still too short to reach it, this is the product for you!",1
I purchased this item as a baby shower gift.  It is very soft and will look great in the new baby room.,1
"I LOVE this pillow!  I purchased it as a birthday gift for my daughter's 3rd birthday.  My plan is for her to take it with her to daycare when she starts in a few weeks.  It's soft and the perfect size for a toddler (it is not a full size pillow) and my hope is that the lavender scent will help to calm her enough that she can sleep in her new setting.  We use lavender a lot at home, so I think the scent may comfort her.  I also love the ""pillowcase"" that comes with it.  It has holes for the head and feet and just covers the ""body"" or pillow part of the pillow.  This will make for easier cleaning.",1
"My 2yr old loves this backpack. We have been using it as our ""travel snack pack"", so it keeps her treats and books in it when we go somewhere. She knows after she gets her shoes and coat on that it is time to grab the snack pack and leave. Have gotten many compliments on it!",1
The glo-worm was a baby shower gift...it plays music for just the right amount of time to keep baby's attention....,1
"I bought this bedding set over a year and a half ago.  Initially I was very happy with the product, but over time I was disappointed.1.  The material is of poor quality.  Most of the material (the sheets, bumpers, quilt) gets small balls on it.2.  The bumper: a.) is a one piece bumper, making it difficult to fit it tightly to the crib. I definitely prefer a 4 piece bumper  b.) doesn't have enough ties, so it tends to sag.  c.)  ties are not sewn on well, I had to re-sew several onto the bumper.  d.)  appliques are not sewn on well, and they are falling off.3.  The diaper stacker is very flimsy and the decorative part at the top just tends to fold inward.4.  The toy bag is very flimsy and difficult to actually use as a toy bag.I just recently hung the 3 pictures, and they are holding up so far.  I have never hung the valances.  I have yet to use the quilt, but I imagine it will not hold up any better than the bumper after it is used for a while.  I have four children (one set of twins), and I bought two of these Geenny sets at the same time and both are falling apart after only a year and a half.  For my first child I bought a Cocalo bedding set.  It was just as expensive as the Geenny but came with less, but it is 2.5 years old and still looks great and is holding up very well.  I still have to buy a bedding set for my fourth child, and I'm looking at the Cocalo, Coco couture, or Coco & Company because I know the quality is much better.",0
Our babies always love MAM pacifiers most.  Each baby I try all different ones and they always go for the MAM.  But some of our babies have liked their pacis too much and end up with a bit of &#34;shark bite&#34;.  So happy to see this redesign to prevent just that!  Highly recommend this product!,1
"The product itself gets the job done, to a certain extent.  However, if junior grabs it, it can break.  Of course it is made of plastic, so don't be fooled.  You get what you pay for.  You're not buying a metal product.  Keep an eye on each lock for broken pieces, as they are a HUGE choking hazard.  Would I buy it again, probably.  It is cheap enough to have plenty around to re-lock which ever locks break.",0
The holder is pretty good. It doesn't stay on very tight. My 22mo old likes to pull it off and throw it on the floor. I am hoping when he is older and I can use it once he understands not to remove it.,1
I love the material! My son seems to love it also. Good quality materials and washes very well. Would recommend,1
"i love this bag, i got it because my friend had one, her had a strap. but i guess they don't come with it anymore so i added one it was really easy, now we use it as a all the time diaper bag, it hold so much: one shirt,pants or shorts, 2-3 toy cars, 3-4 diapers, some wipes, a small things of baby powder, snakes,Kleenex and that's just the inside, in the front pouch, it holds Disposable place mats, spoon and fork, bib. it can even hold more if i wanted to put more in, its great. we love it, even my husband uses it!",1
"My husband and I both use this baby carrier on a daily basis with our (currently) 7-week-old baby boy. (We starting using the carrier when he was about 2.5-weeks old.) The carrier is easy to put on and take off, and our boy loves snuggling next to us as we walk about or get some chores done around the house. It usually soothes him enough that he's off into dreamland within a few minutes, though sometimes he likes to just ""hang out"" in the carrier for awhile while we go about our daily activities. The carrier is well-made, durable, and cute.",1
Love love love this thing!! As far as some people saying the pillow turns brown. It's very light and if you resoak the pillow properly it goes away no problems. The refills are cheap. Doesn't dry out wipes like some people complain. Bought a second one to keep at grandmas house so my baby's fanny can stay warm everywhere we go!! Way cheaper here then in store!,1
"This was my favorite gift I recieved!!  It does not smell at all.  Plus, you can put your own bags in it.  I bought the cheap Wal-Mart bags, and throw them out in the big garbage can every couple of days.  Many people have commented on how my daughter's room never smells like dirty diapers.  I love it!",1
